Filename,Voltage (V),Current (A)
s8a 1mhz.xlsx,0.69498,1.52102e-09
s8a 1mhz.xlsx,0.69498,1.52102e-09
s8a 1mhz.xlsx,0.68998,1.52036e-09
s8a 1mhz.xlsx,0.68998,1.52036e-09
s8a 1mhz.xlsx,0.685,1.51054e-09
s8a 1mhz.xlsx,0.685,1.51054e-09
s8a 1mhz.xlsx,0.67999,1.50821e-09
s8a 1mhz.xlsx,0.67999,1.50821e-09
s8a 1mhz.xlsx,0.67498,1.49754e-09
s8a 1mhz.xlsx,0.67498,1.49754e-09
s8a 1mhz.xlsx,0.66997,1.49952e-09
s8a 1mhz.xlsx,0.66997,1.49952e-09
s8a 1mhz.xlsx,0.665,1.48528e-09
s8a 1mhz.xlsx,0.665,1.48528e-09
s8a 1mhz.xlsx,0.65999,1.48333e-09
s8a 1mhz.xlsx,0.65999,1.48333e-09
s8a 1mhz.xlsx,0.65498,1.47871e-09
s8a 1mhz.xlsx,0.65498,1.47871e-09
s8a 1mhz.xlsx,0.64998,1.46917e-09
s8a 1mhz.xlsx,0.64998,1.46917e-09
s8a 1mhz.xlsx,0.64496,1.45924e-09
s8a 1mhz.xlsx,0.64496,1.45924e-09
s8a 1mhz.xlsx,0.63998,1.4538e-09
s8a 1mhz.xlsx,0.63998,1.4538e-09
s8a 1mhz.xlsx,0.63497,1.44769e-09
s8a 1mhz.xlsx,0.63497,1.44769e-09
s8a 1mhz.xlsx,0.62997,1.44684e-09
s8a 1mhz.xlsx,0.62997,1.44684e-09
s8a 1mhz.xlsx,0.62497,1.43799e-09
s8a 1mhz.xlsx,0.62497,1.43799e-09
s8a 1mhz.xlsx,0.61999,1.43188e-09
s8a 1mhz.xlsx,0.61999,1.43188e-09
s8a 1mhz.xlsx,0.61498,1.42684e-09
s8a 1mhz.xlsx,0.61498,1.42684e-09
s8a 1mhz.xlsx,0.60998,1.41647e-09
s8a 1mhz.xlsx,0.60998,1.41647e-09
s8a 1mhz.xlsx,0.60497,1.40847e-09
s8a 1mhz.xlsx,0.60497,1.40847e-09
s8a 1mhz.xlsx,0.59997,1.41038e-09
s8a 1mhz.xlsx,0.59997,1.41038e-09
s8a 1mhz.xlsx,0.595,1.41068e-09
s8a 1mhz.xlsx,0.595,1.41068e-09
s8a 1mhz.xlsx,0.58999,1.41256e-09
s8a 1mhz.xlsx,0.58999,1.41256e-09
s8a 1mhz.xlsx,0.58498,1.39833e-09
s8a 1mhz.xlsx,0.58498,1.39833e-09
s8a 1mhz.xlsx,0.57997,1.39612e-09
s8a 1mhz.xlsx,0.57997,1.39612e-09
s8a 1mhz.xlsx,0.57501,1.38404e-09
s8a 1mhz.xlsx,0.57501,1.38404e-09
s8a 1mhz.xlsx,0.56999,1.3798e-09
s8a 1mhz.xlsx,0.56999,1.3798e-09
s8a 1mhz.xlsx,0.56499,1.37516e-09
s8a 1mhz.xlsx,0.56499,1.37516e-09
s8a 1mhz.xlsx,0.55998,1.38901e-09
s8a 1mhz.xlsx,0.55998,1.38901e-09
s8a 1mhz.xlsx,0.55501,1.37933e-09
s8a 1mhz.xlsx,0.55501,1.37933e-09
s8a 1mhz.xlsx,0.55,1.38193e-09
s8a 1mhz.xlsx,0.55,1.38193e-09
s8a 1mhz.xlsx,0.54499,1.37565e-09
s8a 1mhz.xlsx,0.54499,1.37565e-09
s8a 1mhz.xlsx,0.53998,1.37035e-09
s8a 1mhz.xlsx,0.53998,1.37035e-09
s8a 1mhz.xlsx,0.53497,1.36334e-09
s8a 1mhz.xlsx,0.53497,1.36334e-09
s8a 1mhz.xlsx,0.52999,1.36216e-09
s8a 1mhz.xlsx,0.52999,1.36216e-09
s8a 1mhz.xlsx,0.52499,1.35487e-09
s8a 1mhz.xlsx,0.52499,1.35487e-09
s8a 1mhz.xlsx,0.51997,1.35477e-09
s8a 1mhz.xlsx,0.51997,1.35477e-09
s8a 1mhz.xlsx,0.51497,1.34854e-09
s8a 1mhz.xlsx,0.51497,1.34854e-09
s8a 1mhz.xlsx,0.51,1.34124e-09
s8a 1mhz.xlsx,0.51,1.34124e-09
s8a 1mhz.xlsx,0.505,1.33619e-09
s8a 1mhz.xlsx,0.505,1.33619e-09
s8a 1mhz.xlsx,0.49999,1.32354e-09
s8a 1mhz.xlsx,0.49999,1.32354e-09
s8a 1mhz.xlsx,0.49497,1.31954e-09
s8a 1mhz.xlsx,0.49497,1.31954e-09
s8a 1mhz.xlsx,0.48997,1.31128e-09
s8a 1mhz.xlsx,0.48997,1.31128e-09
s8a 1mhz.xlsx,0.48499,1.30205e-09
s8a 1mhz.xlsx,0.48499,1.30205e-09
s8a 1mhz.xlsx,0.47998,1.29601e-09
s8a 1mhz.xlsx,0.47998,1.29601e-09
s8a 1mhz.xlsx,0.47497,1.28459e-09
s8a 1mhz.xlsx,0.47497,1.28459e-09
s8a 1mhz.xlsx,0.46996,1.28198e-09
s8a 1mhz.xlsx,0.46996,1.28198e-09
s8a 1mhz.xlsx,0.46499,1.27348e-09
s8a 1mhz.xlsx,0.46499,1.27348e-09
s8a 1mhz.xlsx,0.45999,1.2585e-09
s8a 1mhz.xlsx,0.45999,1.2585e-09
s8a 1mhz.xlsx,0.45498,1.25307e-09
s8a 1mhz.xlsx,0.45498,1.25307e-09
s8a 1mhz.xlsx,0.44997,1.24787e-09
s8a 1mhz.xlsx,0.44997,1.24787e-09
s8a 1mhz.xlsx,0.44496,1.24298e-09
s8a 1mhz.xlsx,0.44496,1.24298e-09
s8a 1mhz.xlsx,0.43999,1.23868e-09
s8a 1mhz.xlsx,0.43999,1.23868e-09
s8a 1mhz.xlsx,0.43498,1.22759e-09
s8a 1mhz.xlsx,0.43498,1.22759e-09
s8a 1mhz.xlsx,0.42998,1.217e-09
s8a 1mhz.xlsx,0.42998,1.217e-09
s8a 1mhz.xlsx,0.42496,1.21009e-09
s8a 1mhz.xlsx,0.42496,1.21009e-09
s8a 1mhz.xlsx,0.41999,1.20115e-09
s8a 1mhz.xlsx,0.41999,1.20115e-09
s8a 1mhz.xlsx,0.41498,1.19194e-09
s8a 1mhz.xlsx,0.41498,1.19194e-09
s8a 1mhz.xlsx,0.40998,1.18558e-09
s8a 1mhz.xlsx,0.40998,1.18558e-09
s8a 1mhz.xlsx,0.40497,1.17817e-09
s8a 1mhz.xlsx,0.40497,1.17817e-09
s8a 1mhz.xlsx,0.39997,1.16622e-09
s8a 1mhz.xlsx,0.39997,1.16622e-09
s8a 1mhz.xlsx,0.39499,1.16279e-09
s8a 1mhz.xlsx,0.39499,1.16279e-09
s8a 1mhz.xlsx,0.38999,1.15316e-09
s8a 1mhz.xlsx,0.38999,1.15316e-09
s8a 1mhz.xlsx,0.38498,1.14067e-09
s8a 1mhz.xlsx,0.38498,1.14067e-09
s8a 1mhz.xlsx,0.37996,1.13363e-09
s8a 1mhz.xlsx,0.37996,1.13363e-09
s8a 1mhz.xlsx,0.37499,1.12004e-09
s8a 1mhz.xlsx,0.37499,1.12004e-09
s8a 1mhz.xlsx,0.36999,1.11279e-09
s8a 1mhz.xlsx,0.36999,1.11279e-09
s8a 1mhz.xlsx,0.36497,1.10004e-09
s8a 1mhz.xlsx,0.36497,1.10004e-09
s8a 1mhz.xlsx,0.35997,1.09371e-09
s8a 1mhz.xlsx,0.35997,1.09371e-09
s8a 1mhz.xlsx,0.35499,1.08699e-09
s8a 1mhz.xlsx,0.35499,1.08699e-09
s8a 1mhz.xlsx,0.34998,1.07673e-09
s8a 1mhz.xlsx,0.34998,1.07673e-09
s8a 1mhz.xlsx,0.34497,1.0661e-09
s8a 1mhz.xlsx,0.34497,1.0661e-09
s8a 1mhz.xlsx,0.33996,1.05785e-09
s8a 1mhz.xlsx,0.33996,1.05785e-09
s8a 1mhz.xlsx,0.33495,1.04998e-09
s8a 1mhz.xlsx,0.33495,1.04998e-09
s8a 1mhz.xlsx,0.32998,1.04039e-09
s8a 1mhz.xlsx,0.32998,1.04039e-09
s8a 1mhz.xlsx,0.32497,1.02779e-09
s8a 1mhz.xlsx,0.32497,1.02779e-09
s8a 1mhz.xlsx,0.31997,1.0147e-09
s8a 1mhz.xlsx,0.31997,1.0147e-09
s8a 1mhz.xlsx,0.31496,1.00498e-09
s8a 1mhz.xlsx,0.31496,1.00498e-09
s8a 1mhz.xlsx,0.30998,9.96506e-10
s8a 1mhz.xlsx,0.30998,9.96506e-10
s8a 1mhz.xlsx,0.30497,9.83083e-10
s8a 1mhz.xlsx,0.30497,9.83083e-10
s8a 1mhz.xlsx,0.29996,9.71067e-10
s8a 1mhz.xlsx,0.29996,9.71067e-10
s8a 1mhz.xlsx,0.29496,9.58562e-10
s8a 1mhz.xlsx,0.29496,9.58562e-10
s8a 1mhz.xlsx,0.28995,9.48048e-10
s8a 1mhz.xlsx,0.28995,9.48048e-10
s8a 1mhz.xlsx,0.28498,9.36818e-10
s8a 1mhz.xlsx,0.28498,9.36818e-10
s8a 1mhz.xlsx,0.27998,9.23479e-10
s8a 1mhz.xlsx,0.27998,9.23479e-10
s8a 1mhz.xlsx,0.27497,9.094e-10
s8a 1mhz.xlsx,0.27497,9.094e-10
s8a 1mhz.xlsx,0.26996,8.97241e-10
s8a 1mhz.xlsx,0.26996,8.97241e-10
s8a 1mhz.xlsx,0.26499,8.83198e-10
s8a 1mhz.xlsx,0.26499,8.83198e-10
s8a 1mhz.xlsx,0.25998,8.73411e-10
s8a 1mhz.xlsx,0.25998,8.73411e-10
s8a 1mhz.xlsx,0.25497,8.56674e-10
s8a 1mhz.xlsx,0.25497,8.56674e-10
s8a 1mhz.xlsx,0.24996,8.44908e-10
s8a 1mhz.xlsx,0.24996,8.44908e-10
s8a 1mhz.xlsx,0.24495,8.35109e-10
s8a 1mhz.xlsx,0.24495,8.35109e-10
s8a 1mhz.xlsx,0.23998,8.21066e-10
s8a 1mhz.xlsx,0.23998,8.21066e-10
s8a 1mhz.xlsx,0.23496,8.07095e-10
s8a 1mhz.xlsx,0.23496,8.07095e-10
s8a 1mhz.xlsx,0.22995,7.9571e-10
s8a 1mhz.xlsx,0.22995,7.9571e-10
s8a 1mhz.xlsx,0.22495,7.84707e-10
s8a 1mhz.xlsx,0.22495,7.84707e-10
s8a 1mhz.xlsx,0.21998,7.71022e-10
s8a 1mhz.xlsx,0.21998,7.71022e-10
s8a 1mhz.xlsx,0.21497,7.52199e-10
s8a 1mhz.xlsx,0.21497,7.52199e-10
s8a 1mhz.xlsx,0.20996,7.40278e-10
s8a 1mhz.xlsx,0.20996,7.40278e-10
s8a 1mhz.xlsx,0.20495,7.25758e-10
s8a 1mhz.xlsx,0.20495,7.25758e-10
s8a 1mhz.xlsx,0.2,7.10154e-10
s8a 1mhz.xlsx,0.2,7.10154e-10
s8a 1mhz.xlsx,0.19501,6.97005e-10
s8a 1mhz.xlsx,0.19501,6.97005e-10
s8a 1mhz.xlsx,0.19001,6.84929e-10
s8a 1mhz.xlsx,0.19001,6.84929e-10
s8a 1mhz.xlsx,0.18501,6.6793e-10
s8a 1mhz.xlsx,0.18501,6.6793e-10
s8a 1mhz.xlsx,0.18001,6.53744e-10
s8a 1mhz.xlsx,0.18001,6.53744e-10
s8a 1mhz.xlsx,0.17501,6.36637e-10
s8a 1mhz.xlsx,0.17501,6.36637e-10
s8a 1mhz.xlsx,0.17,6.23167e-10
s8a 1mhz.xlsx,0.17,6.23167e-10
s8a 1mhz.xlsx,0.16501,6.08408e-10
s8a 1mhz.xlsx,0.16501,6.08408e-10
s8a 1mhz.xlsx,0.16,5.90551e-10
s8a 1mhz.xlsx,0.16,5.90551e-10
s8a 1mhz.xlsx,0.155,5.7708e-10
s8a 1mhz.xlsx,0.155,5.7708e-10
s8a 1mhz.xlsx,0.15001,5.59449e-10
s8a 1mhz.xlsx,0.15001,5.59449e-10
s8a 1mhz.xlsx,0.145,5.44143e-10
s8a 1mhz.xlsx,0.145,5.44143e-10
s8a 1mhz.xlsx,0.14001,5.25916e-10
s8a 1mhz.xlsx,0.14001,5.25916e-10
s8a 1mhz.xlsx,0.13501,5.08773e-10
s8a 1mhz.xlsx,0.13501,5.08773e-10
s8a 1mhz.xlsx,0.13,4.91977e-10
s8a 1mhz.xlsx,0.13,4.91977e-10
s8a 1mhz.xlsx,0.125,4.7437e-10
s8a 1mhz.xlsx,0.125,4.7437e-10
s8a 1mhz.xlsx,0.12,4.59814e-10
s8a 1mhz.xlsx,0.12,4.59814e-10
s8a 1mhz.xlsx,0.115,4.40192e-10
s8a 1mhz.xlsx,0.115,4.40192e-10
s8a 1mhz.xlsx,0.11001,4.24969e-10
s8a 1mhz.xlsx,0.11001,4.24969e-10
s8a 1mhz.xlsx,0.10501,4.04477e-10
s8a 1mhz.xlsx,0.10501,4.04477e-10
s8a 1mhz.xlsx,0.10001,3.87633e-10
s8a 1mhz.xlsx,0.10001,3.87633e-10
s8a 1mhz.xlsx,0.09501,3.68249e-10
s8a 1mhz.xlsx,0.09501,3.68249e-10
s8a 1mhz.xlsx,0.09,3.50463e-10
s8a 1mhz.xlsx,0.09,3.50463e-10
s8a 1mhz.xlsx,0.08501,3.30472e-10
s8a 1mhz.xlsx,0.08501,3.30472e-10
s8a 1mhz.xlsx,0.08001,3.11327e-10
s8a 1mhz.xlsx,0.08001,3.11327e-10
s8a 1mhz.xlsx,0.07501,2.93279e-10
s8a 1mhz.xlsx,0.07501,2.93279e-10
s8a 1mhz.xlsx,0.07001,2.73919e-10
s8a 1mhz.xlsx,0.07001,2.73919e-10
s8a 1mhz.xlsx,0.06501,2.54524e-10
s8a 1mhz.xlsx,0.06501,2.54524e-10
s8a 1mhz.xlsx,0.06001,2.34056e-10
s8a 1mhz.xlsx,0.06001,2.34056e-10
s8a 1mhz.xlsx,0.05501,2.1311e-10
s8a 1mhz.xlsx,0.05501,2.1311e-10
s8a 1mhz.xlsx,0.05001,1.93071e-10
s8a 1mhz.xlsx,0.05001,1.93071e-10
s8a 1mhz.xlsx,0.045,1.72842e-10
s8a 1mhz.xlsx,0.045,1.72842e-10
s8a 1mhz.xlsx,0.04001,1.52349e-10
s8a 1mhz.xlsx,0.04001,1.52349e-10
s8a 1mhz.xlsx,0.035,1.31273e-10
s8a 1mhz.xlsx,0.035,1.31273e-10
s8a 1mhz.xlsx,0.03001,1.09732e-10
s8a 1mhz.xlsx,0.03001,1.09732e-10
s8a 1mhz.xlsx,0.025,8.85844e-11
s8a 1mhz.xlsx,0.025,8.85844e-11
s8a 1mhz.xlsx,0.02001,6.66499e-11
s8a 1mhz.xlsx,0.02001,6.66499e-11
s8a 1mhz.xlsx,0.01501,4.52757e-11
s8a 1mhz.xlsx,0.01501,4.52757e-11
s8a 1mhz.xlsx,0.01001,2.14458e-11
s8a 1mhz.xlsx,0.01001,2.14458e-11
s8a 1mhz.xlsx,0.00501,4.76837e-13
s8a 1mhz.xlsx,0.00501,4.76837e-13
s8a 1mhz.xlsx,2.16961e-06,-2.25186e-11
s8a 1mhz.xlsx,2.16961e-06,-2.25186e-11
s8a 1mhz.xlsx,-0.00502,-4.56214e-11
s8a 1mhz.xlsx,-0.00502,-4.56214e-11
s8a 1mhz.xlsx,-0.01002,-6.88553e-11
s8a 1mhz.xlsx,-0.01002,-6.88553e-11
s8a 1mhz.xlsx,-0.01502,-9.26256e-11
s8a 1mhz.xlsx,-0.01502,-9.26256e-11
s8a 1mhz.xlsx,-0.02003,-1.1667e-10
s8a 1mhz.xlsx,-0.02003,-1.1667e-10
s8a 1mhz.xlsx,-0.02502,-1.40417e-10
s8a 1mhz.xlsx,-0.02502,-1.40417e-10
s8a 1mhz.xlsx,-0.03003,-1.64783e-10
s8a 1mhz.xlsx,-0.03003,-1.64783e-10
s8a 1mhz.xlsx,-0.03502,-1.89686e-10
s8a 1mhz.xlsx,-0.03502,-1.89686e-10
s8a 1mhz.xlsx,-0.04002,-2.15304e-10
s8a 1mhz.xlsx,-0.04002,-2.15304e-10
s8a 1mhz.xlsx,-0.04502,-2.40755e-10
s8a 1mhz.xlsx,-0.04502,-2.40755e-10
s8a 1mhz.xlsx,-0.05002,-2.66409e-10
s8a 1mhz.xlsx,-0.05002,-2.66409e-10
s8a 1mhz.xlsx,-0.05502,-2.93517e-10
s8a 1mhz.xlsx,-0.05502,-2.93517e-10
s8a 1mhz.xlsx,-0.06002,-3.20816e-10
s8a 1mhz.xlsx,-0.06002,-3.20816e-10
s8a 1mhz.xlsx,-0.06501,-3.47781e-10
s8a 1mhz.xlsx,-0.06501,-3.47781e-10
s8a 1mhz.xlsx,-0.07002,-3.75283e-10
s8a 1mhz.xlsx,-0.07002,-3.75283e-10
s8a 1mhz.xlsx,-0.07501,-4.02939e-10
s8a 1mhz.xlsx,-0.07501,-4.02939e-10
s8a 1mhz.xlsx,-0.08001,-4.30965e-10
s8a 1mhz.xlsx,-0.08001,-4.30965e-10
s8a 1mhz.xlsx,-0.08501,-4.59182e-10
s8a 1mhz.xlsx,-0.08501,-4.59182e-10
s8a 1mhz.xlsx,-0.09001,-4.88496e-10
s8a 1mhz.xlsx,-0.09001,-4.88496e-10
s8a 1mhz.xlsx,-0.09501,-5.16832e-10
s8a 1mhz.xlsx,-0.09501,-5.16832e-10
s8a 1mhz.xlsx,-0.10001,-5.46432e-10
s8a 1mhz.xlsx,-0.10001,-5.46432e-10
s8a 1mhz.xlsx,-0.10501,-5.74589e-10
s8a 1mhz.xlsx,-0.10501,-5.74589e-10
s8a 1mhz.xlsx,-0.11002,-6.05011e-10
s8a 1mhz.xlsx,-0.11002,-6.05011e-10
s8a 1mhz.xlsx,-0.11502,-6.3684e-10
s8a 1mhz.xlsx,-0.11502,-6.3684e-10
s8a 1mhz.xlsx,-0.12001,-6.67226e-10
s8a 1mhz.xlsx,-0.12001,-6.67226e-10
s8a 1mhz.xlsx,-0.12501,-6.99353e-10
s8a 1mhz.xlsx,-0.12501,-6.99353e-10
s8a 1mhz.xlsx,-0.13001,-7.30145e-10
s8a 1mhz.xlsx,-0.13001,-7.30145e-10
s8a 1mhz.xlsx,-0.13501,-7.604e-10
s8a 1mhz.xlsx,-0.13501,-7.604e-10
s8a 1mhz.xlsx,-0.14001,-7.93135e-10
s8a 1mhz.xlsx,-0.14001,-7.93135e-10
s8a 1mhz.xlsx,-0.14501,-8.23557e-10
s8a 1mhz.xlsx,-0.14501,-8.23557e-10
s8a 1mhz.xlsx,-0.15001,-8.55327e-10
s8a 1mhz.xlsx,-0.15001,-8.55327e-10
s8a 1mhz.xlsx,-0.15501,-8.88026e-10
s8a 1mhz.xlsx,-0.15501,-8.88026e-10
s8a 1mhz.xlsx,-0.16001,-9.19962e-10
s8a 1mhz.xlsx,-0.16001,-9.19962e-10
s8a 1mhz.xlsx,-0.16501,-9.534e-10
s8a 1mhz.xlsx,-0.16501,-9.534e-10
s8a 1mhz.xlsx,-0.17001,-9.89401e-10
s8a 1mhz.xlsx,-0.17001,-9.89401e-10
s8a 1mhz.xlsx,-0.17501,-1.02508e-09
s8a 1mhz.xlsx,-0.17501,-1.02508e-09
s8a 1mhz.xlsx,-0.18,-1.05749e-09
s8a 1mhz.xlsx,-0.18,-1.05749e-09
s8a 1mhz.xlsx,-0.185,-1.09514e-09
s8a 1mhz.xlsx,-0.185,-1.09514e-09
s8a 1mhz.xlsx,-0.19001,-1.12948e-09
s8a 1mhz.xlsx,-0.19001,-1.12948e-09
s8a 1mhz.xlsx,-0.19501,-1.16227e-09
s8a 1mhz.xlsx,-0.19501,-1.16227e-09
s8a 1mhz.xlsx,-0.20002,-1.19985e-09
s8a 1mhz.xlsx,-0.20002,-1.19985e-09
s8a 1mhz.xlsx,-0.20499,-1.24475e-09
s8a 1mhz.xlsx,-0.20499,-1.24475e-09
s8a 1mhz.xlsx,-0.21,-1.28154e-09
s8a 1mhz.xlsx,-0.21,-1.28154e-09
s8a 1mhz.xlsx,-0.21501,-1.32301e-09
s8a 1mhz.xlsx,-0.21501,-1.32301e-09
s8a 1mhz.xlsx,-0.22001,-1.36406e-09
s8a 1mhz.xlsx,-0.22001,-1.36406e-09
s8a 1mhz.xlsx,-0.22498,-1.41268e-09
s8a 1mhz.xlsx,-0.22498,-1.41268e-09
s8a 1mhz.xlsx,-0.23,-1.46339e-09
s8a 1mhz.xlsx,-0.23,-1.46339e-09
s8a 1mhz.xlsx,-0.235,-1.51588e-09
s8a 1mhz.xlsx,-0.235,-1.51588e-09
s8a 1mhz.xlsx,-0.24001,-1.57228e-09
s8a 1mhz.xlsx,-0.24001,-1.57228e-09
s8a 1mhz.xlsx,-0.24502,-1.60614e-09
s8a 1mhz.xlsx,-0.24502,-1.60614e-09
s8a 1mhz.xlsx,-0.24999,-1.65192e-09
s8a 1mhz.xlsx,-0.24999,-1.65192e-09
s8a 1mhz.xlsx,-0.255,-1.67621e-09
s8a 1mhz.xlsx,-0.255,-1.67621e-09
s8a 1mhz.xlsx,-0.26001,-1.70238e-09
s8a 1mhz.xlsx,-0.26001,-1.70238e-09
s8a 1mhz.xlsx,-0.26502,-1.73153e-09
s8a 1mhz.xlsx,-0.26502,-1.73153e-09
s8a 1mhz.xlsx,-0.26999,-1.75011e-09
s8a 1mhz.xlsx,-0.26999,-1.75011e-09
s8a 1mhz.xlsx,-0.27499,-1.75487e-09
s8a 1mhz.xlsx,-0.27499,-1.75487e-09
s8a 1mhz.xlsx,-0.28,-1.77199e-09
s8a 1mhz.xlsx,-0.28,-1.77199e-09
s8a 1mhz.xlsx,-0.28501,-1.77537e-09
s8a 1mhz.xlsx,-0.28501,-1.77537e-09
s8a 1mhz.xlsx,-0.29002,-1.78063e-09
s8a 1mhz.xlsx,-0.29002,-1.78063e-09
s8a 1mhz.xlsx,-0.29499,-1.78614e-09
s8a 1mhz.xlsx,-0.29499,-1.78614e-09
s8a 1mhz.xlsx,-0.29999,-1.77e-09
s8a 1mhz.xlsx,-0.29999,-1.77e-09
s8a 1mhz.xlsx,-0.305,-1.76455e-09
s8a 1mhz.xlsx,-0.305,-1.76455e-09
s8a 1mhz.xlsx,-0.31,-1.77374e-09
s8a 1mhz.xlsx,-0.31,-1.77374e-09
s8a 1mhz.xlsx,-0.31498,-1.78536e-09
s8a 1mhz.xlsx,-0.31498,-1.78536e-09
s8a 1mhz.xlsx,-0.31998,-1.79355e-09
s8a 1mhz.xlsx,-0.31998,-1.79355e-09
s8a 1mhz.xlsx,-0.325,-1.79877e-09
s8a 1mhz.xlsx,-0.325,-1.79877e-09
s8a 1mhz.xlsx,-0.33,-1.80693e-09
s8a 1mhz.xlsx,-0.33,-1.80693e-09
s8a 1mhz.xlsx,-0.33501,-1.81638e-09
s8a 1mhz.xlsx,-0.33501,-1.81638e-09
s8a 1mhz.xlsx,-0.33998,-1.83754e-09
s8a 1mhz.xlsx,-0.33998,-1.83754e-09
s8a 1mhz.xlsx,-0.345,-1.84293e-09
s8a 1mhz.xlsx,-0.345,-1.84293e-09
s8a 1mhz.xlsx,-0.35001,-1.85223e-09
s8a 1mhz.xlsx,-0.35001,-1.85223e-09
s8a 1mhz.xlsx,-0.35502,-1.85579e-09
s8a 1mhz.xlsx,-0.35502,-1.85579e-09
s8a 1mhz.xlsx,-0.35999,-1.87672e-09
s8a 1mhz.xlsx,-0.35999,-1.87672e-09
s8a 1mhz.xlsx,-0.36499,-1.90507e-09
s8a 1mhz.xlsx,-0.36499,-1.90507e-09
s8a 1mhz.xlsx,-0.37,-1.91048e-09
s8a 1mhz.xlsx,-0.37,-1.91048e-09
s8a 1mhz.xlsx,-0.37502,-1.92941e-09
s8a 1mhz.xlsx,-0.37502,-1.92941e-09
s8a 1mhz.xlsx,-0.38003,-1.94074e-09
s8a 1mhz.xlsx,-0.38003,-1.94074e-09
s8a 1mhz.xlsx,-0.385,-1.95119e-09
s8a 1mhz.xlsx,-0.385,-1.95119e-09
s8a 1mhz.xlsx,-0.39001,-1.96785e-09
s8a 1mhz.xlsx,-0.39001,-1.96785e-09
s8a 1mhz.xlsx,-0.39501,-1.98351e-09
s8a 1mhz.xlsx,-0.39501,-1.98351e-09
s8a 1mhz.xlsx,-0.40002,-1.99835e-09
s8a 1mhz.xlsx,-0.40002,-1.99835e-09
s8a 1mhz.xlsx,-0.40499,-2.01584e-09
s8a 1mhz.xlsx,-0.40499,-2.01584e-09
s8a 1mhz.xlsx,-0.41,-2.03946e-09
s8a 1mhz.xlsx,-0.41,-2.03946e-09
s8a 1mhz.xlsx,-0.41501,-2.0336e-09
s8a 1mhz.xlsx,-0.41501,-2.0336e-09
s8a 1mhz.xlsx,-0.42002,-2.05807e-09
s8a 1mhz.xlsx,-0.42002,-2.05807e-09
s8a 1mhz.xlsx,-0.42503,-2.061e-09
s8a 1mhz.xlsx,-0.42503,-2.061e-09
s8a 1mhz.xlsx,-0.43,-2.08681e-09
s8a 1mhz.xlsx,-0.43,-2.08681e-09
s8a 1mhz.xlsx,-0.43501,-2.09162e-09
s8a 1mhz.xlsx,-0.43501,-2.09162e-09
s8a 1mhz.xlsx,-0.44001,-2.10396e-09
s8a 1mhz.xlsx,-0.44001,-2.10396e-09
s8a 1mhz.xlsx,-0.44503,-2.11421e-09
s8a 1mhz.xlsx,-0.44503,-2.11421e-09
s8a 1mhz.xlsx,-0.44999,-2.11579e-09
s8a 1mhz.xlsx,-0.44999,-2.11579e-09
s8a 1mhz.xlsx,-0.455,-2.12425e-09
s8a 1mhz.xlsx,-0.455,-2.12425e-09
s8a 1mhz.xlsx,-0.46001,-2.13182e-09
s8a 1mhz.xlsx,-0.46001,-2.13182e-09
s8a 1mhz.xlsx,-0.46501,-2.1518e-09
s8a 1mhz.xlsx,-0.46501,-2.1518e-09
s8a 1mhz.xlsx,-0.47002,-2.15777e-09
s8a 1mhz.xlsx,-0.47002,-2.15777e-09
s8a 1mhz.xlsx,-0.475,-2.17749e-09
s8a 1mhz.xlsx,-0.475,-2.17749e-09
s8a 1mhz.xlsx,-0.48,-2.17873e-09
s8a 1mhz.xlsx,-0.48,-2.17873e-09
s8a 1mhz.xlsx,-0.48502,-2.2067e-09
s8a 1mhz.xlsx,-0.48502,-2.2067e-09
s8a 1mhz.xlsx,-0.49002,-2.20113e-09
s8a 1mhz.xlsx,-0.49002,-2.20113e-09
s8a 1mhz.xlsx,-0.495,-2.20137e-09
s8a 1mhz.xlsx,-0.495,-2.20137e-09
s8a 1mhz.xlsx,-0.50001,-2.20162e-09
s8a 1mhz.xlsx,-0.50001,-2.20162e-09
s8a 1mhz.xlsx,-0.50501,-2.20044e-09
s8a 1mhz.xlsx,-0.50501,-2.20044e-09
s8a 1mhz.xlsx,-0.51002,-2.20098e-09
s8a 1mhz.xlsx,-0.51002,-2.20098e-09
s8a 1mhz.xlsx,-0.51503,-2.2081e-09
s8a 1mhz.xlsx,-0.51503,-2.2081e-09
s8a 1mhz.xlsx,-0.52,-2.21632e-09
s8a 1mhz.xlsx,-0.52,-2.21632e-09
s8a 1mhz.xlsx,-0.525,-2.22299e-09
s8a 1mhz.xlsx,-0.525,-2.22299e-09
s8a 1mhz.xlsx,-0.53002,-2.20753e-09
s8a 1mhz.xlsx,-0.53002,-2.20753e-09
s8a 1mhz.xlsx,-0.53503,-2.22017e-09
s8a 1mhz.xlsx,-0.53503,-2.22017e-09
s8a 1mhz.xlsx,-0.54,-2.22489e-09
s8a 1mhz.xlsx,-0.54,-2.22489e-09
s8a 1mhz.xlsx,-0.54502,-2.22107e-09
s8a 1mhz.xlsx,-0.54502,-2.22107e-09
s8a 1mhz.xlsx,-0.55002,-2.21119e-09
s8a 1mhz.xlsx,-0.55002,-2.21119e-09
s8a 1mhz.xlsx,-0.55503,-2.20495e-09
s8a 1mhz.xlsx,-0.55503,-2.20495e-09
s8a 1mhz.xlsx,-0.56004,-2.22456e-09
s8a 1mhz.xlsx,-0.56004,-2.22456e-09
